type,received_at,event_text_encoded,uptime_s,temp_c,gyro_z_dps,command_value,random,pd0,pd1,pd2,pd3,photoreflector_adc,wifi_signal_quality
telemetry,20:31:20,,1287,35.46,0.12,0,156,173,5,9,20,769,89
pc_command,20:31:20,80,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:31:20,ACK%2CSET_VALUE%2C80,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:31:20,,1288,34.99,46.03,80,187,176,5,9,20,816,89
telemetry,20:31:21,,1288,35.46,43.59,80,245,185,6,5,19,974,89
telemetry,20:31:21,,1289,34.99,19.14,80,613,188,33,4,15,988,89
telemetry,20:31:22,,1289,34.99,-7.86,80,215,185,44,4,15,987,89
telemetry,20:31:23,,1290,35.46,-19.93,80,162,187,7,4,16,850,89
telemetry,20:31:23,,1290,34.99,-29.45,80,583,186,6,6,20,587,89
pc_command,20:31:23,0,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:31:23,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:31:24,,1291,35.46,-79.87,0,505,157,5,11,20,860,89
telemetry,20:31:24,,1291,34.99,-56.40,0,294,42,4,16,181,865,89
pc_command,20:31:25,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:31:25,,1292,34.99,-22.80,0,273,7,5,18,186,867,89
pico_reply,20:31:25,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
camera,20:31:26,Camera%20image%20saved%3A%20camera_20260910_203126_114.bmp,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:31:26,,1293,34.99,38.84,0,742,26,4,17,182,874,89
telemetry,20:31:26,,1293,35.46,51.15,0,621,110,12,14,126,869,89
telemetry,20:31:27,,1294,35.46,51.46,0,555,172,5,9,20,870,89
telemetry,20:31:27,,1294,34.99,38.59,0,83,185,6,6,20,870,89
telemetry,20:31:28,,1295,34.99,15.85,0,743,187,7,4,16,870,89
telemetry,20:31:28,,1295,35.93,-9.02,0,593,187,7,4,16,870,89
telemetry,20:31:29,,1296,34.99,-20.79,0,858,187,6,5,18,870,89
telemetry,20:31:29,,1296,35.93,-26.64,0,775,187,7,6,21,869,89
telemetry,20:31:30,,1297,34.99,-25.36,0,164,180,6,9,21,870,89
telemetry,20:31:30,,1297,35.46,-15.79,0,208,166,5,10,21,870,89
telemetry,20:31:31,,1298,34.99,-4.39,0,76,157,5,11,20,870,89
telemetry,20:31:31,,1298,35.46,3.35,0,688,159,5,11,20,870,89
telemetry,20:31:32,,1299,34.99,5.54,0,317,165,5,11,20,870,89
telemetry,20:31:32,,1299,34.99,1.58,0,737,166,5,10,20,870,89
telemetry,20:31:33,,1300,35.46,-1.64,0,469,166,5,10,20,870,89
pc_command,20:31:33,80,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:31:33,ACK%2CSET_VALUE%2C80,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:31:33,,1300,34.99,6.09,80,60,166,5,10,20,880,89
telemetry,20:31:34,,1301,35.46,44.69,80,444,187,7,6,21,976,89
telemetry,20:31:34,,1301,35.46,25.97,80,34,187,7,4,16,985,89
telemetry,20:31:35,,1302,37.33,0.06,80,495,187,41,4,16,990,89
telemetry,20:31:35,,1302,36.40,-16.64,80,8,188,7,4,16,875,89
telemetry,20:31:36,,1303,34.99,-25.30,80,162,187,6,5,19,620,89
telemetry,20:31:36,,1303,35.46,-28.41,80,81,187,7,7,21,734,89
telemetry,20:31:37,,1304,33.12,-21.70,80,560,173,5,9,21,724,89
telemetry,20:31:37,,1304,35.93,-12.19,80,155,160,5,11,20,844,89
telemetry,20:31:38,,1305,34.99,0.73,80,927,153,5,11,21,991,89
telemetry,20:31:38,,1305,36.40,6.28,80,561,161,5,10,20,990,89
pc_command,20:31:39,0,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:31:39,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:31:39,,1306,35.93,-50.91,0,470,165,5,10,21,981,89
telemetry,20:31:39,,1306,34.99,-27.98,0,565,113,12,13,125,989,89
telemetry,20:31:40,,1307,34.99,-2.19,0,332,84,12,15,147,988,89
telemetry,20:31:40,,1307,34.53,14.51,0,717,99,12,14,136,987,89
pc_command,20:31:41,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:31:41,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
camera,20:31:42,Camera%20image%20saved%3A%20camera_20260910_203142_228.bmp,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:31:42,,1309,35.93,23.84,0,949,181,6,8,25,988,89
telemetry,20:31:42,,1309,34.53,11.52,0,67,188,7,7,21,987,89
telemetry,20:31:43,,1310,34.06,-1.03,0,165,187,7,6,21,987,89
telemetry,20:31:43,,1310,35.46,-2.86,0,625,187,8,7,21,987,89
telemetry,20:31:44,,1311,34.99,-2.25,0,32,187,8,7,21,987,89
telemetry,20:31:44,,1311,34.99,-4.63,0,77,188,7,7,21,987,89
telemetry,20:31:45,,1312,34.99,-6.28,0,95,188,7,7,20,986,89
telemetry,20:31:45,,1312,35.46,-4.69,0,356,183,7,8,20,987,89
telemetry,20:31:46,,1313,34.99,-1.76,0,732,182,6,8,20,987,89
telemetry,20:31:46,,1313,34.99,-1.95,0,170,180,6,8,20,987,89
telemetry,20:31:47,,1314,35.93,0.79,0,372,180,6,8,21,987,89
telemetry,20:31:47,,1315,35.93,0.06,0,32,180,6,8,21,988,89
telemetry,20:31:48,,1315,34.99,0.00,0,136,181,6,8,21,987,89
telemetry,20:31:48,,1316,34.99,0.12,0,545,180,6,8,21,986,89
telemetry,20:31:49,,1316,35.46,0.18,0,389,180,6,8,21,987,89
telemetry,20:31:49,,1317,34.99,0.24,0,512,180,6,8,19,987,89
telemetry,20:31:50,,1317,34.99,0.12,0,468,180,6,8,20,987,89
telemetry,20:31:50,,1318,37.33,0.18,0,857,180,6,8,20,986,89
telemetry,20:31:51,,1318,34.99,0.18,0,638,180,6,8,21,987,89
telemetry,20:31:51,,1319,34.06,0.18,0,978,180,6,8,21,987,89
telemetry,20:31:52,,1319,34.99,0.12,0,633,181,6,8,21,987,89
telemetry,20:31:52,,1320,34.99,0.12,0,790,180,6,8,21,988,89
telemetry,20:31:53,,1320,34.99,0.12,0,487,180,6,8,21,987,89
telemetry,20:31:53,,1321,34.99,0.12,0,339,180,6,8,21,988,89
telemetry,20:31:54,,1321,34.99,0.06,0,84,181,6,8,21,987,89
telemetry,20:31:54,,1322,35.46,0.12,0,752,180,6,8,21,987,89
telemetry,20:31:55,,1322,35.46,0.12,0,905,181,6,8,21,987,89
telemetry,20:31:56,,1323,34.53,0.18,0,763,180,6,8,21,987,89
telemetry,20:31:56,,1323,35.46,0.12,0,260,181,6,8,21,988,89
telemetry,20:31:57,,1324,34.99,0.12,0,923,181,6,8,21,987,89
telemetry,20:31:57,,1324,34.99,0.12,0,431,180,6,8,21,988,89
telemetry,20:31:58,,1325,34.53,0.06,0,77,181,6,8,21,987,89
telemetry,20:31:58,,1325,34.99,0.06,0,878,180,6,8,21,987,89
telemetry,20:31:58,,1326,34.53,0.12,0,974,180,6,8,21,987,89
telemetry,20:31:59,,1326,34.99,0.06,0,186,180,6,8,21,987,89
telemetry,20:31:59,,1327,35.46,0.18,0,327,181,6,8,21,986,89
telemetry,20:32:00,,1327,34.06,0.12,0,116,180,6,8,21,986,89
telemetry,20:32:01,,1328,35.93,0.12,0,34,181,6,8,21,986,89
pc_command,20:32:01,-68,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:32:01,ACK%2CSET_VALUE%2C-68,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:32:01,,1328,34.99,-48.41,-68,852,166,5,10,21,657,89
telemetry,20:32:02,,1329,35.93,-29.57,-68,84,112,12,14,127,698,89
telemetry,20:32:02,,1329,34.99,-4.81,-68,291,77,12,15,156,625,89
telemetry,20:32:03,,1330,34.99,12.13,-68,939,85,11,15,147,765,89
telemetry,20:32:03,,1330,34.53,24.26,-68,765,122,12,13,118,986,89
telemetry,20:32:04,,1331,33.12,28.04,-68,691,161,5,11,21,988,89
telemetry,20:32:04,,1331,34.99,26.76,-68,218,181,6,9,21,986,89
telemetry,20:32:05,,1332,34.53,15.42,-68,103,187,8,7,22,968,89
telemetry,20:32:05,,1332,34.99,0.97,-68,511,187,7,6,22,801,89
telemetry,20:32:06,,1333,34.99,-8.41,-68,798,188,7,6,22,726,89
telemetry,20:32:06,,1333,35.93,-7.74,-68,382,188,7,7,21,653,89
telemetry,20:32:07,,1334,34.99,-5.79,-68,456,187,7,8,22,730,89
telemetry,20:32:07,,1334,34.99,-6.58,-68,585,181,6,8,21,588,89
pc_command,20:32:08,0,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:32:08,,1335,34.53,-4.02,-68,156,179,5,8,20,633,89
pico_reply,20:32:08,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:32:08,,1335,34.99,38.84,0,849,185,6,6,19,915,89
telemetry,20:32:09,,1336,34.53,16.70,0,99,186,7,4,16,918,89
telemetry,20:32:09,,1336,34.99,-3.04,0,927,187,9,4,15,919,89
telemetry,20:32:10,,1337,34.99,-17.19,0,769,187,7,5,16,920,89
pc_command,20:32:10,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:32:10,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
camera,20:32:13,Camera%20image%20saved%3A%20camera_20260910_203213_045.bmp,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:32:13,,1340,34.99,4.45,0,747,165,5,11,21,923,89
telemetry,20:32:13,,1340,34.99,0.67,0,184,166,5,10,21,923,89
telemetry,20:32:14,,1341,34.99,0.12,0,642,166,5,11,21,924,89
telemetry,20:32:14,,1341,35.46,-1.28,0,913,166,5,11,20,924,89
telemetry,20:32:15,,1342,35.46,0.48,0,935,166,5,10,21,924,89
telemetry,20:32:15,,1342,37.33,0.12,0,831,166,5,10,20,924,89
telemetry,20:32:16,,1343,34.99,0.12,0,434,166,5,10,20,924,89
telemetry,20:32:16,,1343,34.99,0.12,0,377,166,5,10,20,924,89
telemetry,20:32:17,,1344,36.40,0.12,0,353,167,5,10,20,924,89
telemetry,20:32:17,,1344,34.06,0.12,0,991,166,5,10,20,924,89
telemetry,20:32:18,,1345,35.46,0.12,0,766,166,5,11,20,925,89
pc_command,20:32:18,-70,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:32:18,ACK%2CSET_VALUE%2C-70,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:32:18,,1345,34.99,-48.17,-70,806,145,6,12,25,894,89
telemetry,20:32:19,,1346,34.99,-26.52,-70,468,86,11,15,144,794,89
telemetry,20:32:19,,1346,34.99,2.50,-70,185,63,10,16,167,637,89
telemetry,20:32:20,,1347,34.99,19.08,-70,591,85,11,15,145,731,89
telemetry,20:32:20,,1347,34.06,30.12,-70,324,130,8,13,105,611,89
telemetry,20:32:21,,1348,34.99,32.92,-70,883,167,5,10,20,679,89
pc_command,20:32:21,0,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:32:21,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:32:21,,1348,35.46,68.29,0,128,188,7,7,21,886,89
telemetry,20:32:22,,1349,34.99,57.37,0,248,180,51,4,16,888,89
telemetry,20:32:22,,1349,34.53,23.53,0,521,130,121,4,14,890,89
pc_command,20:32:23,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:32:23,,1350,34.99,-11.52,0,888,121,127,5,12,891,89
pico_reply,20:32:23,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
camera,20:32:24,Camera%20image%20saved%3A%20camera_20260910_203224_213.bmp,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:32:24,,1351,34.99,-49.63,0,450,181,8,4,17,892,89
telemetry,20:32:24,,1351,35.46,-51.82,0,107,185,7,8,21,892,89
telemetry,20:32:25,,1352,34.99,-40.42,0,139,147,6,12,24,892,89
telemetry,20:32:25,,1352,34.99,-18.71,0,220,104,12,15,132,892,89
telemetry,20:32:26,,1353,34.99,9.87,0,212,97,12,15,137,892,89
telemetry,20:32:26,,1353,34.99,21.70,0,982,125,10,14,111,892,89
telemetry,20:32:27,,1354,35.46,28.29,0,930,161,5,11,20,893,88
telemetry,20:32:27,,1354,34.99,25.73,0,351,179,6,9,21,892,88
telemetry,20:32:28,,1355,34.99,14.69,0,478,187,7,7,22,892,88
telemetry,20:32:28,,1355,34.06,2.62,0,796,187,7,7,22,893,88
telemetry,20:32:29,,1356,34.99,-4.45,0,829,187,7,7,22,893,88
telemetry,20:32:29,,1356,35.46,-5.00,0,873,186,8,7,21,892,88
telemetry,20:32:30,,1357,34.99,-5.85,0,793,187,7,7,19,893,88
telemetry,20:32:30,,1357,35.46,-5.91,0,759,187,7,7,19,893,88
telemetry,20:32:31,,1358,35.93,-4.63,0,190,183,7,7,19,893,88
telemetry,20:32:31,,1358,35.46,2.31,0,548,183,6,8,20,893,88
telemetry,20:32:32,,1359,34.99,0.42,0,537,183,6,8,19,892,88
telemetry,20:32:32,,1359,34.99,0.42,0,264,183,6,8,20,893,88
telemetry,20:32:33,,1360,35.46,0.18,0,491,183,6,8,19,892,88
telemetry,20:32:33,,1360,34.99,0.18,0,53,183,6,8,20,893,88
telemetry,20:32:34,,1361,35.46,0.12,0,518,183,6,8,21,892,88
telemetry,20:32:34,,1361,35.46,0.00,0,393,183,6,7,21,893,88
telemetry,20:32:35,,1362,34.53,0.06,0,643,183,6,7,20,893,88
telemetry,20:32:35,,1363,34.99,0.12,0,266,183,6,7,21,892,88
telemetry,20:32:36,,1363,34.99,0.12,0,50,183,6,7,20,893,88
telemetry,20:32:36,,1364,34.99,0.12,0,970,184,6,7,21,893,88
telemetry,20:32:37,,1364,34.99,0.12,0,82,183,6,8,21,893,88
telemetry,20:32:37,,1365,34.53,0.18,0,571,183,6,8,21,893,88
telemetry,20:32:38,,1365,34.99,0.06,0,649,183,6,8,21,893,88
telemetry,20:32:38,,1366,33.12,0.12,0,364,183,6,8,21,892,88
telemetry,20:32:39,,1366,35.93,0.06,0,380,183,6,8,21,892,88
telemetry,20:32:39,,1367,34.99,0.18,0,543,183,6,8,21,893,88
telemetry,20:32:40,,1367,34.99,0.12,0,394,184,7,8,21,892,88
telemetry,20:32:40,,1368,34.99,0.12,0,539,183,6,8,21,892,88
telemetry,20:32:41,,1368,35.46,0.24,0,352,183,7,8,21,893,88
telemetry,20:32:41,,1369,34.06,0.12,0,45,183,7,8,21,893,88
telemetry,20:32:42,,1369,34.99,0.18,0,980,183,7,8,21,893,88
telemetry,20:32:42,,1370,34.99,0.06,0,327,184,6,8,21,893,88
telemetry,20:32:43,,1370,34.99,0.12,0,258,183,7,8,19,893,88
telemetry,20:32:43,,1371,35.93,0.12,0,622,183,6,8,19,893,88
telemetry,20:32:44,,1371,35.93,0.18,0,179,183,6,8,19,893,88
telemetry,20:32:44,,1372,34.99,0.18,0,292,183,6,7,19,893,88
telemetry,20:32:45,,1372,34.06,0.06,0,642,183,7,8,19,893,88
telemetry,20:32:45,,1373,34.99,0.18,0,940,183,6,8,19,893,88
telemetry,20:32:46,,1373,34.99,0.18,0,265,183,6,8,19,893,88
telemetry,20:32:47,,1374,35.46,0.12,0,581,183,6,8,19,893,88
telemetry,20:32:47,,1374,35.46,0.06,0,120,183,6,8,19,893,88
telemetry,20:32:48,,1375,35.46,0.12,0,993,183,7,8,20,893,88
telemetry,20:32:48,,1375,35.46,0.18,0,166,183,6,8,20,893,88
telemetry,20:32:49,,1376,34.99,0.12,0,329,183,7,8,19,893,88
telemetry,20:32:49,,1376,34.06,0.18,0,146,183,7,8,20,893,88
telemetry,20:32:50,,1377,34.99,0.12,0,698,183,6,8,21,893,88
telemetry,20:32:50,,1377,35.46,0.18,0,253,184,7,8,21,893,88
telemetry,20:32:51,,1378,34.99,0.06,0,574,183,7,8,22,893,88
telemetry,20:32:51,,1378,34.99,0.12,0,629,183,7,8,22,893,88
telemetry,20:32:52,,1379,35.46,0.06,0,61,183,6,8,22,893,88
telemetry,20:32:52,,1379,34.99,0.12,0,226,184,6,8,22,893,88
telemetry,20:32:53,,1380,37.33,0.12,0,338,184,6,8,22,893,88
telemetry,20:32:53,,1380,35.46,0.18,0,722,184,7,8,22,894,88
telemetry,20:32:54,,1381,34.99,0.12,0,330,184,7,8,22,893,88
telemetry,20:32:54,,1381,34.99,0.18,0,414,184,6,8,21,894,88
telemetry,20:32:55,,1382,34.99,0.12,0,529,183,6,8,22,894,88
telemetry,20:32:55,,1382,34.99,0.12,0,844,184,6,8,22,893,88
telemetry,20:32:56,,1383,37.33,0.12,0,1,184,6,8,21,893,88
telemetry,20:32:56,,1383,34.99,0.06,0,961,183,6,8,21,892,88
telemetry,20:32:57,,1384,35.46,0.18,0,374,183,7,8,20,893,88
telemetry,20:32:57,,1384,37.33,0.12,0,88,183,6,8,21,893,88
telemetry,20:32:58,,1385,34.99,0.12,0,654,183,7,8,21,893,88
telemetry,20:32:58,,1385,34.99,0.12,0,427,183,6,8,20,893,88
telemetry,20:32:59,,1386,34.99,0.12,0,960,183,6,8,21,893,88
telemetry,20:32:59,,1386,35.46,0.06,0,911,183,7,8,21,893,88
telemetry,20:33:00,,1387,37.33,0.12,0,852,183,7,8,21,893,88
telemetry,20:33:00,,1387,34.53,0.12,0,846,184,7,8,21,893,88
telemetry,20:33:01,,1388,34.99,0.12,0,368,183,6,8,22,894,88
telemetry,20:33:01,,1388,34.99,0.18,0,658,183,7,8,21,894,88
telemetry,20:33:02,,1389,37.33,0.12,0,911,183,7,8,21,893,88
telemetry,20:33:02,,1389,34.99,0.18,0,344,184,6,8,21,893,88
telemetry,20:33:03,,1390,34.99,0.12,0,627,184,7,8,21,892,88
telemetry,20:33:03,,1390,34.99,0.18,0,807,183,7,8,22,894,88
telemetry,20:33:04,,1391,34.99,0.06,0,788,183,7,8,21,894,88
telemetry,20:33:04,,1391,35.93,0.12,0,892,183,6,8,21,893,88
telemetry,20:33:05,,1392,34.99,0.12,0,47,183,6,8,22,893,88
telemetry,20:33:05,,1392,34.99,0.18,0,854,183,6,8,21,893,88
telemetry,20:33:06,,1393,34.06,0.18,0,811,184,6,8,21,893,88
telemetry,20:33:06,,1393,35.46,0.18,0,163,184,7,8,21,893,88
telemetry,20:33:07,,1394,34.99,0.12,0,658,184,7,8,21,894,88
telemetry,20:33:07,,1394,35.46,0.18,0,680,183,6,8,21,893,88
telemetry,20:33:08,,1395,34.99,0.18,0,584,183,7,8,21,893,88
telemetry,20:33:08,,1395,34.99,0.18,0,133,183,6,8,21,894,88
telemetry,20:33:09,,1396,34.99,0.06,0,796,183,6,8,21,894,88
telemetry,20:33:09,,1396,34.99,0.12,0,430,183,7,8,21,894,88
telemetry,20:33:10,,1397,34.99,0.18,0,784,182,7,8,21,894,88
telemetry,20:33:10,,1397,34.99,0.12,0,751,183,6,8,21,893,88
telemetry,20:33:11,,1398,35.93,0.12,0,550,183,7,8,21,894,88
telemetry,20:33:11,,1398,34.53,0.12,0,965,181,7,8,21,893,88
telemetry,20:33:12,,1399,37.33,0.12,0,67,183,6,8,21,894,88
telemetry,20:33:12,,1399,35.46,0.06,0,517,183,7,8,21,893,88
telemetry,20:33:13,,1400,35.46,0.12,0,598,182,7,8,21,894,88
telemetry,20:33:13,,1400,34.99,0.12,0,145,183,6,8,21,893,88
telemetry,20:33:14,,1401,37.33,0.18,0,505,183,7,8,21,894,88
telemetry,20:33:14,,1401,35.46,0.06,0,99,183,6,8,21,894,88
telemetry,20:33:15,,1402,35.46,0.06,0,721,183,7,8,22,894,88
telemetry,20:33:15,,1402,35.46,0.18,0,885,183,7,8,22,894,88
telemetry,20:33:16,,1403,35.46,0.18,0,211,183,7,8,22,894,88
telemetry,20:33:16,,1403,35.93,0.12,0,298,183,6,8,22,893,88
telemetry,20:33:17,,1404,34.99,0.12,0,246,183,6,8,22,894,88
telemetry,20:33:17,,1405,34.99,0.18,0,986,183,7,8,22,893,88
telemetry,20:33:18,,1405,35.46,0.00,0,11,183,6,8,21,894,88
telemetry,20:33:18,,1406,34.53,0.24,0,365,183,7,8,21,894,88
telemetry,20:33:19,,1406,34.99,0.06,0,774,183,7,8,21,894,88
telemetry,20:33:19,,1407,33.12,0.24,0,305,183,6,8,21,894,88
telemetry,20:33:20,,1407,34.53,0.12,0,187,183,7,8,21,894,88
telemetry,20:33:20,,1408,35.46,0.18,0,37,183,7,8,21,893,88
telemetry,20:33:21,,1408,35.46,0.06,0,743,183,6,8,21,893,88
telemetry,20:33:21,,1409,34.99,0.18,0,467,183,6,8,21,893,88
telemetry,20:33:22,,1409,34.99,0.12,0,202,183,7,8,21,894,88
telemetry,20:33:22,,1410,34.99,0.18,0,470,183,6,8,21,894,88
telemetry,20:33:23,,1410,34.99,0.18,0,59,183,6,8,21,894,88
telemetry,20:33:23,,1411,41.08,0.12,0,828,183,6,8,21,894,88
telemetry,20:33:24,,1411,35.46,0.06,0,939,183,7,8,21,893,88
telemetry,20:33:24,,1412,35.46,0.24,0,339,183,6,8,21,894,88
telemetry,20:33:25,,1412,35.93,0.00,0,491,183,6,8,21,893,88
pc_command,20:33:25,50,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:33:25,ACK%2CSET_VALUE%2C50,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:33:25,,1413,34.99,0.97,50,830,183,6,8,21,908,88
telemetry,20:33:26,,1413,35.93,34.93,50,200,188,6,5,19,854,88
telemetry,20:33:26,,1414,34.99,10.85,50,889,190,34,4,15,748,88
telemetry,20:33:27,,1414,34.99,-7.98,50,883,190,34,4,15,597,88
telemetry,20:33:28,,1415,34.99,-21.34,50,845,188,6,5,17,578,88
telemetry,20:33:28,,1415,37.33,-30.06,50,675,187,7,6,21,644,88
telemetry,20:33:28,,1416,35.46,-26.70,50,114,181,6,8,21,716,88
telemetry,20:33:29,,1416,34.53,-18.41,50,91,167,5,10,21,699,88
pc_command,20:33:29,0,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:33:29,,1417,34.06,-7.50,50,675,157,5,11,21,674,88
pico_reply,20:33:30,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:33:30,,1417,35.46,-34.39,0,11,99,13,14,137,737,88
telemetry,20:33:31,,1418,34.99,-5.73,0,534,60,6,16,171,739,88
telemetry,20:33:31,,1418,35.46,16.34,0,239,73,12,15,159,741,88
telemetry,20:33:32,,1419,34.99,29.63,0,766,118,12,13,121,742,88
telemetry,20:33:32,,1419,34.99,34.02,0,479,163,5,9,18,742,88
pc_command,20:33:32,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:33:32,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
camera,20:33:34,Camera%20image%20saved%3A%20camera_20260910_203334_105.bmp,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:33:34,,1421,35.46,-4.75,0,537,185,6,5,16,741,88
telemetry,20:33:34,,1421,35.46,-9.26,0,954,185,7,6,17,743,88
telemetry,20:33:35,,1422,34.99,-10.79,0,581,187,7,6,17,743,88
telemetry,20:33:35,,1422,34.99,-10.85,0,285,184,7,7,17,744,88
telemetry,20:33:36,,1423,35.93,-8.04,0,702,179,6,8,17,743,88
telemetry,20:33:36,,1423,34.53,-2.74,0,742,179,5,8,18,744,88
telemetry,20:33:37,,1424,35.46,0.85,0,283,179,5,8,21,744,88
telemetry,20:33:37,,1424,35.93,0.18,0,107,180,5,9,22,744,88
telemetry,20:33:38,,1425,34.99,0.18,0,616,179,5,9,22,744,88
telemetry,20:33:38,,1425,34.99,0.24,0,536,179,5,8,22,744,88
telemetry,20:33:39,,1426,34.99,0.12,0,237,180,5,8,21,744,88
telemetry,20:33:39,,1426,35.93,0.06,0,549,179,5,7,19,744,88
telemetry,20:33:40,,1427,34.99,0.18,0,873,179,5,7,17,744,88
telemetry,20:33:40,,1427,34.99,0.18,0,114,179,5,7,15,744,89
telemetry,20:33:41,,1428,35.46,0.12,0,698,179,5,6,14,744,89
telemetry,20:33:41,,1428,35.46,0.12,0,79,179,5,7,16,744,89
telemetry,20:33:42,,1429,34.99,0.12,0,546,179,5,7,16,745,89
telemetry,20:33:42,,1429,34.99,0.18,0,74,178,5,7,17,744,89
telemetry,20:33:43,,1430,34.99,0.12,0,708,179,5,8,17,745,89
telemetry,20:33:43,,1430,34.53,0.18,0,515,179,5,8,19,744,89
telemetry,20:33:44,,1431,34.99,0.12,0,995,179,5,8,18,744,89
telemetry,20:33:44,,1431,35.93,0.18,0,206,179,5,7,17,744,89
telemetry,20:33:45,,1432,34.53,0.12,0,727,179,5,7,18,744,89
telemetry,20:33:45,,1432,34.99,0.12,0,386,179,5,8,20,745,89
telemetry,20:33:46,,1433,35.46,0.12,0,923,180,5,8,20,745,89
telemetry,20:33:46,,1433,34.53,0.06,0,899,179,5,8,21,745,89
telemetry,20:33:47,,1434,34.99,0.06,0,880,179,5,8,20,745,89
telemetry,20:33:47,,1434,34.99,0.12,0,436,179,5,8,20,744,89
telemetry,20:33:48,,1435,34.99,0.12,0,878,180,5,8,20,745,89
telemetry,20:33:48,,1435,34.53,0.18,0,187,179,5,8,20,745,89
telemetry,20:33:49,,1436,34.99,0.06,0,508,179,5,8,20,744,89
telemetry,20:33:49,,1436,34.99,0.12,0,657,179,5,8,20,744,89
pc_command,20:33:50,40,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:33:50,ACK%2CSET_VALUE%2C40,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:33:50,,1437,35.46,41.40,40,314,189,7,7,20,989,89
telemetry,20:33:50,,1438,35.46,25.91,40,915,188,6,5,18,989,89
telemetry,20:33:51,,1438,35.46,6.70,40,217,188,7,4,15,986,89
telemetry,20:33:51,,1439,34.99,-13.41,40,606,188,7,4,15,987,89
telemetry,20:33:52,,1439,34.53,-21.21,40,444,188,6,5,19,989,89
telemetry,20:33:52,,1440,34.99,-20.60,40,374,187,7,6,19,991,89
telemetry,20:33:53,,1440,34.53,-20.85,40,672,180,6,7,19,973,89
telemetry,20:33:53,,1441,34.53,-16.40,40,789,167,4,8,19,930,89
telemetry,20:33:54,,1441,34.99,0.54,40,270,166,5,8,18,927,89
telemetry,20:33:54,,1442,35.46,0.48,40,319,166,5,8,18,868,89
telemetry,20:33:55,,1442,35.93,-1.70,40,219,166,5,8,18,832,89
telemetry,20:33:55,,1443,34.99,-1.28,40,41,165,5,8,18,812,89
pc_command,20:33:56,0,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:33:56,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:33:56,,1443,34.99,-41.89,0,923,154,5,9,18,736,89
telemetry,20:33:56,,1444,34.99,-23.23,0,950,106,12,12,129,738,89
telemetry,20:33:57,,1444,34.99,2.07,0,550,85,11,12,144,739,89
telemetry,20:33:57,,1445,35.93,17.13,0,881,105,12,12,129,739,89
pc_command,20:33:58,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:33:58,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
